328.125	0.0
328.25	0.0
328.375	0.0
328.5	0.0
328.625	0.0
328.75	0.0
328.875	0.0
329.0	0.0
329.125	0.0
329.25	0.0
329.375	0.0
329.5	0.0
329.625	0.0
329.75	0.0
329.875	0.0
330.0	0.0
330.125	0.0
330.25	0.0
330.375	0.0
330.5	0.0
330.625	0.0
330.75	0.0
330.875	0.0
331.0	0.0
331.125	0.0
331.25	0.0
331.375	0.0
331.5	0.0
331.625	0.0
331.75	0.0
331.875	0.0
332.0	0.0
332.125	0.0
332.25	0.0
332.375	0.0
332.5	0.0
332.625	0.0
332.75	0.0
332.875	0.0
333.0	0.0
333.125	0.0
333.25	0.0
333.375	0.0
333.5	0.0
333.625	0.0
333.75	0.0
333.875	0.0
334.0	0.0
334.125	0.0
334.25	0.0
334.375	0.0
334.5	0.0
334.625	0.0
334.75	0.0
334.875	0.0
335.0	0.0
335.125	0.0
335.25	0.0
335.375	0.0
335.5	0.0
335.625	0.0
335.75	0.0
335.875	0.0
336.0	0.0
336.125	0.0
336.25	0.0
336.375	0.0
336.5	0.0
336.625	0.0
336.75	0.0
336.875	0.0
337.0	0.0
337.125	0.0
337.25	0.0
337.375	0.0
337.5	0.0
337.625	0.0
337.75	0.0
337.875	0.0
338.0	0.0
338.125	0.0
338.25	0.0
338.375	0.0
338.5	0.0
338.625	0.0
338.75	0.0
338.875	0.0
339.0	0.0
339.125	0.0
339.25	0.0
339.375	0.0
339.5	0.0
339.625	0.0
339.75	0.0
339.875	0.0
340.0	0.0
340.125	0.0
340.25	0.0
340.375	0.0
340.5	0.0
340.625	0.0
340.75	0.0
340.875	0.0
341.0	0.0
341.125	0.0
341.25	0.0
341.375	0.0
341.5	0.0
341.625	0.0
341.75	0.0
341.875	0.0
342.0	0.0
342.125	0.0
342.25	0.0
342.375	0.0
342.5	0.0
342.625	0.0
342.75	0.0
342.875	0.0
343.0	0.0
343.125	0.0
343.25	0.0
343.375	0.0
343.5	0.0
343.625	0.0
343.75	0.0
343.875	0.0
344.0	0.0
344.125	0.0
344.25	0.0
344.375	0.0
344.5	0.0
344.625	0.0
344.75	0.0
344.875	0.0
345.0	0.0
345.125	0.0
345.25	0.0
345.375	0.0
345.5	0.0
345.625	0.0
345.75	0.0
345.875	0.0
346.0	0.0
346.125	0.0
346.25	0.0
346.375	0.0
346.5	0.0
346.625	0.0
346.75	0.0
346.875	0.0
347.0	0.0
347.125	0.0
347.25	0.0
347.375	0.0
347.5	0.0
347.625	0.0
347.75	0.0
347.875	0.0
348.0	0.0
348.125	0.0
348.25	0.0
348.375	0.0
348.5	0.0
348.625	0.0
348.75	0.0
348.875	0.0
349.0	0.0
349.125	0.0
349.25	0.0
349.375	0.0
349.5	0.0
349.625	0.0
349.75	0.0
349.875	0.0
350.0	0.0
350.125	0.0
350.25	0.0
350.375	0.0
350.5	0.0
350.625	0.0
350.75	0.0
350.875	0.0
351.0	0.0
351.125	0.0
351.25	0.0
351.375	0.0
351.5	0.0
351.625	0.0
351.75	0.0
351.875	0.0
352.0	0.0
352.125	0.0
352.25	0.0
352.375	0.0
352.5	0.0
352.625	0.0
352.75	0.0
352.875	0.0
353.0	0.0
353.125	0.0
353.25	0.0
353.375	0.0
353.5	0.0
353.625	0.0
353.75	0.0
353.875	0.0
354.0	0.0
354.125	0.0
354.25	0.0
354.375	0.0
354.5	0.0
354.625	0.0
354.75	0.0
354.875	0.0
355.0	0.0
355.125	0.0
355.25	0.0
355.375	0.0
355.5	0.0
355.625	0.0
355.75	0.0
355.875	0.0
356.0	0.0
356.125	0.0
356.25	0.0
356.375	0.0
356.5	0.0
356.625	0.0
356.75	0.0
356.875	0.0
357.0	0.0
357.125	0.0
357.25	0.0
357.375	0.0
357.5	0.0
357.625	0.0
357.75	0.0
357.875	0.0
358.0	0.0
358.125	0.0
358.25	0.0
358.375	0.0
358.5	0.0
358.625	0.0
358.75	0.0
358.875	0.0
359.0	0.0
359.125	0.0
359.25	0.0
359.375	0.0
359.5	0.0
359.625	0.0
359.75	0.0
359.875	0.0
360.0	0.0
360.125	0.0
360.25	0.0
360.375	0.0
360.5	0.0
360.625	0.0
360.75	0.0
360.875	0.0
361.0	0.0
361.125	0.0
361.25	0.0
361.375	0.0
361.5	0.0
361.625	0.0
361.75	0.0
361.875	0.0
362.0	0.0
362.125	0.0
362.25	0.0
362.375	0.0
362.5	0.0
362.625	0.0
362.75	0.0
362.875	0.0
363.0	0.0
363.125	0.0
363.25	0.0
363.375	0.0
363.5	0.0
363.625	0.0
363.75	0.0
363.875	0.0
364.0	0.0
364.125	0.0
364.25	0.0
364.375	0.0
364.5	0.0
364.625	0.0
364.75	0.0
364.875	0.0
365.0	0.0
365.125	0.0
365.25	0.0
365.375	0.0
365.5	0.0
365.625	0.0
365.75	0.0
365.875	0.0
366.0	0.0
366.125	0.0
366.25	0.0
366.375	0.0
366.5	0.0
366.625	0.0
366.75	0.0
366.875	0.0
367.0	0.0
367.125	0.0
367.25	0.0
367.375	0.0
367.5	0.0
367.625	0.0
367.75	0.0
367.875	0.0
368.0	0.0
368.125	0.0
368.25	0.0
368.375	0.0
368.5	0.0
368.625	0.0
368.75	0.0
368.875	0.0
369.0	0.0
369.125	0.0
369.25	0.0
369.375	0.0
369.5	0.0
369.625	0.0
369.75	0.0
369.875	0.0
370.0	0.0
370.125	0.0
370.25	0.0
370.375	0.0
370.5	0.0
370.625	0.0
370.75	0.0
370.875	0.0
371.0	0.0
371.125	0.0
371.25	0.0
371.375	0.0
371.5	0.0
371.625	0.0
371.75	0.0
371.875	0.0
372.0	0.0
372.125	0.0
372.25	0.0
372.375	0.0
372.5	0.0
372.625	0.0
372.75	0.0
372.875	0.0
373.0	0.0
373.125	0.0
373.25	0.0
373.375	0.0
373.5	0.0
373.625	0.0
373.75	0.0
373.875	0.0
374.0	0.0
374.125	0.0
374.25	0.0
374.375	0.0
374.5	0.0
374.625	0.0
374.75	0.0
374.875	0.0
375.0	0.0
375.125	0.0
375.25	0.0
375.375	0.0
375.5	0.0
375.625	0.0
375.75	0.0
375.875	0.0
376.0	0.0
376.125	0.0
376.25	0.0
376.375	0.0
376.5	0.0
376.625	0.0
376.75	0.0
376.875	0.0
377.0	0.0
377.125	0.0
377.25	0.0
377.375	0.0
377.5	0.0
377.625	0.0
377.75	0.0
377.875	0.0
378.0	0.0
378.125	0.0
378.25	0.0
378.375	0.0
378.5	0.0
378.625	0.0
378.75	0.0
378.875	0.0
379.0	0.0
379.125	0.0
379.25	0.0
379.375	0.0
379.5	0.0
379.625	0.0
379.75	0.0
379.875	0.0
380.0	0.0
380.125	0.0
380.25	0.0
380.375	0.0
380.5	0.0
380.625	0.0
380.75	0.0
380.875	0.0
381.0	0.0
381.125	0.0
381.25	0.0
381.375	0.0
381.5	0.0
381.625	0.0
381.75	0.0
381.875	0.0
382.0	0.0
382.125	0.0
382.25	0.0
382.375	0.0
382.5	0.0
382.625	0.0
382.75	0.0
382.875	0.0
383.0	0.0
383.125	0.0
383.25	0.0
383.375	0.0
383.5	0.0
383.625	0.0
383.75	0.0
383.875	0.0
384.0	0.0
384.125	0.0
384.25	0.0
384.375	0.0
384.5	0.0
384.625	0.0
384.75	0.0
384.875	0.0
385.0	0.0
385.125	0.0
385.25	0.0
385.375	0.0
385.5	0.0
385.625	0.0
385.75	0.0
385.875	0.0
386.0	0.0
386.125	0.0
386.25	0.0
386.375	0.0
386.5	0.0
386.625	0.0
386.75	0.0
386.875	0.0
387.0	0.0
387.125	0.0
387.25	0.0
387.375	0.0
387.5	0.0
387.625	0.0
387.75	0.0
387.875	0.0
388.0	0.0
388.125	0.0
388.25	0.0
388.375	0.0
388.5	0.0
388.625	0.0
388.75	0.0
388.875	0.0
389.0	0.0
389.125	0.0
389.25	0.0
389.375	0.0
389.5	0.0
389.625	0.0
389.75	0.0
389.875	0.0
390.0	0.0
390.125	0.0
390.25	0.0
390.375	0.0
390.5	0.0
390.625	0.0
390.75	0.0
390.875	0.0
391.0	0.0
391.125	0.0
391.25	0.0
391.375	0.0
391.5	0.0
391.625	0.0
391.75	0.0
391.875	0.0
392.0	0.0
392.125	0.0
392.25	0.0
392.375	0.0
392.5	0.0
392.625	0.0
392.75	0.0
392.875	0.0
393.0	0.0
393.125	0.0
393.25	0.0
393.375	0.0
393.5	0.0
393.625	0.0
393.75	0.0
393.875	0.0
394.0	0.0
394.125	0.0
394.25	0.0
394.375	0.0
394.5	0.0
394.625	0.0
394.75	0.0
394.875	0.0
395.0	0.0
395.125	0.0
395.25	0.0
395.375	0.0
395.5	0.0
395.625	0.0
395.75	0.0
395.875	0.0
396.0	0.0
396.125	0.0
396.25	0.0
396.375	0.0
396.5	0.0
396.625	0.0
396.75	0.0
396.875	0.0
397.0	0.0
397.125	0.0
397.25	0.0
397.375	0.0
397.5	0.0
397.625	0.0
397.75	0.0
397.875	0.0
398.0	0.0
398.125	0.0
398.25	0.0
398.375	0.0
398.5	0.0
398.625	0.0
398.75	0.0
398.875	0.0
399.0	0.0
399.125	0.0
399.25	0.0
399.375	0.0
399.5	0.0
399.625	0.0
399.75	0.0
399.875	0.0
400.0	0.0
400.125	0.0
400.25	0.0
400.375	0.0
400.5	0.0
400.625	0.0
400.75	0.0
400.875	0.0
401.0	0.0
401.125	0.0
401.25	0.0
401.375	0.0
401.5	0.0
401.625	0.0
401.75	0.0
401.875	0.0
402.0	0.0
402.125	0.0
402.25	0.0
402.375	0.0
402.5	0.0
402.625	0.0
402.75	0.0
402.875	0.0
403.0	0.0
403.125	0.0
403.25	0.0
403.375	0.0
403.5	0.0
403.625	0.0
403.75	0.0
403.875	0.0
404.0	0.0
404.125	0.0
404.25	0.0
404.375	0.0
404.5	0.0
404.625	0.0
404.75	0.0
404.875	0.0
405.0	0.0
405.125	0.0
405.25	0.0
405.375	0.0
405.5	0.0
405.625	0.0
405.75	0.0
405.875	0.0
406.0	0.0
406.125	0.0
406.25	0.0
406.375	0.0
406.5	0.0
406.625	0.0
406.75	0.0
406.875	0.0
407.0	0.0
407.125	0.0
407.25	0.0
407.375	0.0
407.5	0.0
407.625	0.0
407.75	0.0
407.875	0.0
408.0	0.0
408.125	0.0
408.25	0.0
408.375	0.0
408.5	0.0
408.625	0.0
408.75	0.0
408.875	0.0
409.0	0.0
409.125	0.0
409.25	0.0
409.375	0.0
409.5	0.0
409.625	0.0
409.75	0.0
409.875	0.0
410.0	0.0
410.125	0.0
410.25	0.0
410.375	0.0
410.5	0.0
410.625	0.0
410.75	0.0
410.875	0.0
411.0	0.0
411.125	0.0
411.25	0.0
411.375	0.0
411.5	0.0
411.625	0.0
411.75	0.0
411.875	0.0
412.0	0.0
412.125	0.0
412.25	0.0
412.375	0.0
412.5	0.0
412.625	0.0
412.75	0.0
412.875	0.0
413.0	0.0
413.125	0.0
413.25	0.0
413.375	0.0
413.5	0.0
413.625	0.0
413.75	0.0
413.875	0.0
414.0	0.0
414.125	0.0
414.25	0.0
414.375	0.0
414.5	0.0
414.625	0.0
414.75	0.0
414.875	0.0
415.0	0.0
415.125	0.0
415.25	0.0
415.375	0.0
415.5	0.0
415.625	0.0
415.75	0.0
415.875	0.0
416.0	0.0
416.125	0.0
416.25	0.0
416.375	0.0
416.5	0.0
416.625	0.0
416.75	0.0
416.875	0.0
417.0	0.0
417.125	0.0
417.25	0.0
417.375	0.0
417.5	0.0
417.625	0.0
417.75	0.0
417.875	0.0
418.0	0.0
418.125	0.0
418.25	0.0
418.375	0.0
418.5	0.0
418.625	0.0
418.75	0.0
418.875	0.0
419.0	0.0
419.125	0.0
419.25	0.0
419.375	0.0
419.5	0.0
419.625	0.0
419.75	0.0
419.875	0.0
420.0	0.0
420.125	0.0
420.25	0.0
420.375	0.0
420.5	0.0
420.625	0.0
420.75	0.0
420.875	0.0
421.0	0.0
421.125	0.0
421.25	0.0
421.375	0.0
421.5	0.0
421.625	0.0
421.75	0.0
421.875	0.0
422.0	0.0
422.125	0.0
422.25	0.0
422.375	0.0
422.5	0.0
422.625	0.0
422.75	0.0
422.875	0.0
423.0	0.0
423.125	0.0
423.25	0.0
423.375	0.0
423.5	0.0
423.625	0.0
423.75	0.0
423.875	0.0
424.0	0.0
424.125	0.0
424.25	0.0
424.375	0.0
424.5	0.0
424.625	0.0
424.75	0.0
424.875	0.0
425.0	0.0
425.125	0.0
425.25	0.0
425.375	0.0
425.5	0.0
425.625	0.0
425.75	0.0
425.875	0.0
426.0	0.0
426.125	0.0
426.25	0.0
426.375	0.0
426.5	0.0
426.625	0.0
426.75	0.0
426.875	0.0
427.0	0.0
427.125	0.0
427.25	0.0
427.375	0.0
427.5	0.0
427.625	0.0
427.75	0.0
427.875	0.0
428.0	0.0
428.125	0.0
428.25	0.0
428.375	0.0
428.5	0.0
428.625	0.0
428.75	0.0
428.875	0.0
429.0	0.0
429.125	0.0
429.25	0.0
429.375	0.0
429.5	0.0
429.625	0.0
429.75	0.0
429.875	0.0
430.0	0.0
430.125	0.0
430.25	0.0
430.375	0.0
430.5	0.0
430.625	0.0
430.75	0.0
430.875	0.0
431.0	0.0
431.125	0.0
431.25	0.0
431.375	0.0
431.5	0.0
431.625	0.0
431.75	0.0
431.875	0.0
432.0	0.0
432.125	0.0
432.25	0.0
432.375	0.0
432.5	0.0
432.625	0.0
432.75	0.0
432.875	0.0
433.0	0.0
433.125	0.0
433.25	0.0
433.375	0.0
433.5	0.0
433.625	0.0
433.75	0.0
433.875	0.0
434.0	0.0
434.125	0.0
434.25	0.0
434.375	0.0
434.5	0.0
434.625	0.0
434.75	0.0
434.875	0.0
435.0	0.0
435.125	0.0
435.25	0.0
435.375	0.0
435.5	0.0
435.625	0.0
435.75	0.0
435.875	0.0
436.0	0.0
436.125	0.0
436.25	0.0
436.375	0.0
436.5	0.0
436.625	0.0
436.75	0.0
436.875	0.0
437.0	0.0
437.125	0.0
437.25	0.0
437.375	0.0
437.5	0.0
437.625	0.0
437.75	0.0
437.875	0.0
438.0	0.0
438.125	0.0
438.25	0.0
438.375	0.0
438.5	0.0
438.625	0.0
438.75	0.0
438.875	0.0
439.0	0.0
439.125	0.0
439.25	0.0
439.375	0.0
439.5	0.0
439.625	0.0
439.75	0.0
439.875	0.0
440.0	0.0
440.125	0.0
440.25	0.0
440.375	0.0
440.5	0.0
440.625	0.0
440.75	0.0
440.875	0.0
441.0	0.0
441.125	0.0
441.25	0.0
441.375	0.0
441.5	0.0
441.625	0.0
441.75	0.0
441.875	0.0
442.0	0.0
442.125	0.0
442.25	0.0
442.375	0.0
442.5	0.0
442.625	0.0
442.75	0.0
442.875	0.0
443.0	0.0
443.125	0.0
443.25	0.0
443.375	0.0
443.5	0.0
443.625	0.0
443.75	0.0
443.875	0.0
444.0	0.0
444.125	0.0
444.25	0.0
444.375	0.0
444.5	0.0
444.625	0.0
444.75	0.0
444.875	0.0
445.0	0.0
445.125	0.0
445.25	0.0
445.375	0.0
445.5	0.0
445.625	0.0
445.75	0.0
445.875	0.0
446.0	0.0
446.125	0.0
446.25	0.0
446.375	0.0
446.5	0.0
446.625	0.0
446.75	0.0
446.875	0.0
447.0	0.0
447.125	0.0
447.25	0.0
447.375	0.0
447.5	0.0
447.625	0.0
447.75	0.0
447.875	0.0
448.0	0.0
448.125	0.0
448.25	0.0
448.375	0.0
448.5	0.0
448.625	0.0
448.75	0.0
448.875	0.0
449.0	0.0
449.125	0.0
449.25	0.0
449.375	0.0
449.5	0.0
449.625	0.0
449.75	0.0
449.875	0.0
450.0	0.0
450.125	0.0
450.25	0.0
450.375	0.0
450.5	0.0
450.625	0.0
450.75	0.0
450.875	0.0
451.0	0.0
451.125	0.0
451.25	0.0
451.375	0.0
451.5	0.0
451.625	0.0
451.75	0.0
451.875	0.0
452.0	0.0
452.125	0.0
452.25	0.0
452.375	0.0
452.5	0.0
452.625	0.0
452.75	0.0
452.875	0.0
453.0	0.0
453.125	0.0
453.25	0.0
453.375	0.0
453.5	0.0
453.625	0.0
453.75	0.0
453.875	0.0
454.0	0.0
454.125	0.0
454.25	0.0
454.375	0.0
454.5	0.0
454.625	0.0
454.75	0.0
454.875	0.0
455.0	0.0
455.125	0.0
455.25	0.0
455.375	0.0
455.5	0.0
455.625	0.0
455.75	0.0
455.875	0.0
456.0	0.0
456.125	0.0
456.25	0.0
456.375	0.0
456.5	0.0
456.625	0.0
456.75	0.0
456.875	0.0
457.0	0.0
457.125	0.0
457.25	0.0
457.375	0.0
457.5	0.0
457.625	0.0
457.75	0.0
457.875	0.0
458.0	0.0
458.125	0.0
458.25	0.0
458.375	0.0
458.5	0.0
458.625	0.0
458.75	0.0
458.875	0.0
459.0	0.0
459.125	0.0
459.25	0.0
459.375	0.0
459.5	0.0
459.625	0.0
459.75	0.0
459.875	0.0
460.0	0.0
460.125	0.0
460.25	0.0
460.375	0.0
460.5	0.0
460.625	0.0
460.75	0.0
460.875	0.0
461.0	0.0
461.125	0.0
461.25	0.0
461.375	0.0
461.5	0.0
461.625	0.0
461.75	0.0
461.875	0.0
462.0	0.0
462.125	0.0
462.25	0.0
462.375	0.0
462.5	0.0
462.625	0.0
462.75	0.0
462.875	0.0
463.0	0.0
463.125	0.0
463.25	0.0
463.375	0.0
463.5	0.0
463.625	0.0
463.75	0.0
463.875	0.0
464.0	0.0
464.125	0.0
464.25	0.0
464.375	0.0
464.5	0.0
464.625	0.0
464.75	0.0
464.875	0.0
465.0	0.0
465.125	0.0
465.25	0.0
465.375	0.0
465.5	0.0
465.625	0.0
465.75	0.0
465.875	0.0
466.0	0.0
466.125	0.0
466.25	0.0
466.375	0.0
466.5	0.0
466.625	0.0
466.75	0.0
466.875	0.0
467.0	0.0
467.125	0.0
467.25	0.0
467.375	0.0
467.5	0.0
467.625	0.0
467.75	0.0
467.875	0.0
468.0	0.0
468.125	0.0
468.25	0.0
468.375	0.0
468.5	0.0
468.625	0.0
468.75	0.0
468.875	0.0
469.0	0.0
469.125	0.0
469.25	0.0
469.375	0.0
469.5	0.0
469.625	0.0
469.75	0.0
469.875	0.0
470.0	0.0
470.125	0.0
470.25	0.0
470.375	0.0
470.5	0.0
470.625	0.0
470.75	0.0
470.875	0.0
471.0	0.0
471.125	0.0
471.25	0.0
471.375	0.0
471.5	0.0
471.625	0.0
471.75	0.0
471.875	0.0
472.0	0.0
472.125	0.0
472.25	0.0
472.375	0.0
472.5	0.0
472.625	0.0
472.75	0.0
472.875	0.0
473.0	0.0
473.125	0.0
473.25	0.0
473.375	0.0
473.5	0.0
473.625	0.0
473.75	0.0
473.875	0.0
474.0	0.0
474.125	0.0
474.25	0.0
474.375	0.0
474.5	0.0
474.625	0.0
474.75	0.0
474.875	0.0
475.0	0.0
475.125	0.0
475.25	0.0
475.375	0.0
475.5	0.0
475.625	0.0
475.75	0.0
475.875	0.0
476.0	0.0
476.125	0.0
476.25	0.0
476.375	0.0
476.5	0.0
476.625	0.0
476.75	0.0
476.875	0.0
477.0	0.0
477.125	0.0
477.25	0.0
477.375	0.0
477.5	0.0
477.625	0.0
477.75	0.0
477.875	0.0
478.0	0.0
478.125	0.0
478.25	0.0
478.375	0.0
478.5	0.0
478.625	0.0
478.75	0.0
478.875	0.0
479.0	0.0
479.125	0.0
479.25	0.0
479.375	0.0
479.5	0.0
479.625	0.0
479.75	0.0
479.875	0.0
480.0	0.0
480.125	0.0
480.25	0.0
480.375	0.0
480.5	0.0
480.625	0.0
480.75	0.0
480.875	0.0
481.0	0.0
481.125	0.0
481.25	0.0
481.375	0.0
481.5	0.0
481.625	0.0
481.75	0.0
481.875	0.0
482.0	0.0
482.125	0.0
482.25	0.0
482.375	0.0
482.5	0.0
482.625	0.0
482.75	0.0
482.875	0.0
483.0	0.0
483.125	0.0
483.25	0.0
483.375	0.0
483.5	0.0
483.625	0.0
483.75	0.0
483.875	0.0
484.0	0.0
484.125	0.0
484.25	0.0
484.375	0.0
484.5	0.0
484.625	0.0
484.75	0.0
484.875	0.0
485.0	0.0
485.125	0.0
485.25	0.0
485.375	0.0
485.5	0.0
485.625	0.0
485.75	0.0
485.875	0.0
486.0	0.0
486.125	0.0
486.25	0.0
486.375	0.0
486.5	0.0
486.625	0.0
486.75	0.0
486.875	0.0
487.0	0.0
487.125	0.0
487.25	0.0
487.375	0.0
487.5	0.0
487.625	0.0
487.75	0.0
487.875	0.0
488.0	0.0
488.125	0.0
488.25	0.0
488.375	0.0
488.5	0.0
488.625	0.0
488.75	0.0
488.875	0.0
489.0	0.0
489.125	0.0
489.25	0.0
489.375	0.0
489.5	0.0
489.625	0.0
489.75	0.0
489.875	0.0
490.0	0.0
490.125	0.0
490.25	0.0
490.375	0.0
490.5	0.0
490.625	0.0
490.75	0.0
490.875	0.0
491.0	0.0
491.125	0.0
491.25	0.0
491.375	0.0
491.5	0.0
491.625	0.0
491.75	0.0
491.875	0.0
492.0	0.0
492.125	0.0
492.25	0.0
492.375	0.0
492.5	0.0
492.625	0.0
492.75	0.0
492.875	0.0
493.0	0.0
493.125	0.0
493.25	0.0
493.375	0.0
493.5	0.0
493.625	0.0
493.75	0.0
493.875	0.0
494.0	0.0
494.125	0.0
494.25	0.0
494.375	0.0
494.5	0.0
494.625	0.0
494.75	0.0
494.875	0.0
495.0	0.0
495.125	0.0
495.25	0.0
495.375	0.0
495.5	0.0
495.625	0.0
495.75	0.0
495.875	0.0
496.0	0.0
496.125	0.0
496.25	0.0
496.375	0.0
496.5	0.0
496.625	0.0
496.75	0.0
496.875	0.0
497.0	0.0
497.125	0.0
497.25	0.0
497.375	0.0
497.5	0.0
497.625	0.0
497.75	0.0
497.875	0.0
498.0	0.0
498.125	0.0
498.25	0.0
498.375	0.0
498.5	0.0
498.625	0.0
498.75	0.0
498.875	0.0
499.0	0.0
499.125	0.0
499.25	0.0
499.375	0.0
499.5	0.0
499.625	0.0
499.75	0.0
499.875	0.0
500.0	0.0
500.125	0.0
500.25	0.0
500.375	0.0
500.5	0.0
500.625	0.0
500.75	0.0
500.875	0.0
501.0	0.0
501.125	0.0
501.25	0.0
501.375	0.0
501.5	0.0
501.625	0.0
501.75	0.0
501.875	0.0
502.0	0.0
502.125	0.0
502.25	0.0
502.375	0.0
502.5	0.0
502.625	0.0
502.75	0.0
502.875	0.0
503.0	0.0
503.125	0.0
503.25	0.0
503.375	0.0
503.5	0.0
503.625	0.0
503.75	0.0
503.875	0.0
504.0	0.0
504.125	0.0
504.25	0.0
504.375	0.0
504.5	0.0
504.625	0.0
504.75	0.0
504.875	0.0
505.0	0.0
505.125	0.0
505.25	0.0
505.375	0.0
505.5	0.0
505.625	0.0
505.75	0.0
505.875	0.0
506.0	0.0
506.125	0.0
506.25	0.0
506.375	0.0
506.5	0.0
506.625	0.0
506.75	0.0
506.875	0.0
507.0	0.0
507.125	0.0
507.25	0.0
507.375	0.0
507.5	0.0
507.625	0.0
507.75	0.0
507.875	0.0
508.0	0.0
508.125	0.0
508.25	0.0
508.375	0.0
508.5	0.0
508.625	0.0
508.75	0.0
508.875	0.0
509.0	0.0
509.125	0.0
509.25	0.0
509.375	0.0
509.5	0.0
509.625	0.0
509.75	0.0
509.875	0.0
510.0	0.0
510.125	0.0
510.25	0.0
510.375	0.0
510.5	0.0
510.625	0.0
510.75	0.0
510.875	0.0
511.0	0.0
511.125	0.0
511.25	0.0
511.375	0.0
511.5	0.0
511.625	0.0
511.75	0.0
511.875	0.0
512.0	0.0
512.125	0.0
512.25	0.0
512.375	0.0
512.5	0.0
512.625	0.0
512.75	0.0
512.875	0.0
513.0	0.0
513.125	0.0
513.25	0.0
513.375	0.0
513.5	0.0
513.625	0.0
513.75	0.0
513.875	0.0
514.0	0.0
514.125	0.0
514.25	0.0
514.375	0.0
514.5	0.0
514.625	0.0
514.75	0.0
514.875	0.0
515.0	0.0
515.125	0.0
515.25	0.0
515.375	0.0
515.5	0.0
515.625	0.0
515.75	0.0
515.875	0.0
516.0	0.0
516.125	0.0
516.25	0.0
516.375	0.0
516.5	0.0
516.625	0.0
516.75	0.0
516.875	0.0
517.0	0.0
517.125	0.0
517.25	0.0
517.375	0.0
517.5	0.0
517.625	0.0
517.75	0.0
517.875	0.0
518.0	0.0
518.125	0.0
518.25	0.0
518.375	0.0
518.5	0.0
518.625	0.0
